0.050000	4
0.150000	0
0.250000	6
0.350000	9
0.450000	18
0.550000	19
0.650000	29
0.750000	54
0.850000	86
0.950000	121
1.050000	138
1.150000	193
1.250000	300
1.350000	374
1.450000	448
1.550000	559
1.650000	768
1.750000	972
1.850000	1091
1.950000	1332
2.050000	1515
2.150000	1859
2.250000	2106
2.350000	2433
2.450000	2755
2.550000	3001
2.650000	3512
2.750000	3896
2.850000	4368
2.950000	4775
3.050000	5392
3.150000	5873
3.250000	6604
3.350000	7201
3.450000	7897
3.550000	8755
3.650000	9572
3.750000	10806
3.850000	11396
3.950000	12734
4.050000	13621
4.150000	14582
4.250000	15706
4.350000	16955
4.450000	17874
4.550000	19021
4.650000	19779
4.750000	21170
4.850000	22319
4.950000	23201
5.050000	24231
5.150000	24784
5.250000	25523
5.350000	25681
5.450000	25901
5.550000	26063
5.650000	25885
5.750000	25571
5.850000	25395
5.950000	25633
6.050000	25301
6.150000	24758
6.250000	24318
6.350000	24115
6.450000	23316
6.550000	23259
6.650000	22707
6.750000	21404
6.850000	21043
6.950000	20200
7.050000	19446
7.150000	18377
7.250000	17345
7.350000	16179
7.450000	14765
7.550000	14102
7.650000	13136
7.750000	11967
7.850000	10798
7.950000	9735
8.050000	8722
8.150000	7844
8.250000	6857
8.350000	6120
8.450000	5333
8.550000	4759
8.650000	3951
8.750000	3414
8.850000	2942
8.950000	2537
9.050000	2020
9.150000	1662
9.250000	1386
9.350000	1083
9.450000	852
9.550000	663
9.650000	495
9.750000	358
9.850000	300
9.950000	183
