0.050000	226
0.150000	285
0.250000	344
0.350000	364
0.450000	516
0.550000	542
0.650000	638
0.750000	786
0.850000	873
0.950000	1049
1.050000	1166
1.150000	1411
1.250000	1683
1.350000	1826
1.450000	2072
1.550000	2427
1.650000	2780
1.750000	3023
1.850000	3475
1.950000	3828
2.050000	4256
2.150000	4755
2.250000	5279
2.350000	5857
2.450000	6470
2.550000	7082
2.650000	7648
2.750000	8359
2.850000	8961
2.950000	10175
3.050000	10661
3.150000	11508
3.250000	12422
3.350000	13464
3.450000	14133
3.550000	15035
3.650000	15952
3.750000	16976
3.850000	17747
3.950000	18755
4.050000	19636
4.150000	20256
4.250000	20703
4.350000	21424
4.450000	22247
4.550000	22693
4.650000	23496
4.750000	23912
4.850000	24318
4.950000	24204
5.050000	24571
5.150000	24266
5.250000	24522
5.350000	24406
5.450000	24512
5.550000	23988
5.650000	23550
5.750000	23133
5.850000	22561
5.950000	21993
6.050000	21226
6.150000	20540
6.250000	19434
6.350000	18732
6.450000	17995
6.550000	17315
6.650000	16245
6.750000	15316
6.850000	14331
6.950000	13398
7.050000	12314
7.150000	11499
7.250000	10691
7.350000	9777
7.450000	8881
7.550000	8070
7.650000	7283
7.750000	6521
7.850000	6041
7.950000	5157
8.050000	4686
8.150000	4131
8.250000	3616
8.350000	3195
8.450000	2793
8.550000	2366
8.650000	2010
8.750000	1727
8.850000	1548
8.950000	1209
9.050000	1036
9.150000	845
9.250000	748
9.350000	607
9.450000	490
9.550000	405
9.650000	306
9.750000	287
9.850000	192
9.950000	162
