0.050000	289
0.150000	332
0.250000	391
0.350000	474
0.450000	580
0.550000	678
0.650000	844
0.750000	982
0.850000	1165
0.950000	1271
1.050000	1498
1.150000	1709
1.250000	2033
1.350000	2474
1.450000	2690
1.550000	3101
1.650000	3418
1.750000	3881
1.850000	4325
1.950000	4965
2.050000	5481
2.150000	6078
2.250000	6597
2.350000	7473
2.450000	8180
2.550000	8878
2.650000	9782
2.750000	10584
2.850000	11386
2.950000	12433
3.050000	13075
3.150000	14154
3.250000	15350
3.350000	15953
3.450000	17052
3.550000	17856
3.650000	18692
3.750000	19559
3.850000	20558
3.950000	21069
4.050000	21887
4.150000	22656
4.250000	23472
4.350000	23855
4.450000	24503
4.550000	24648
4.650000	25066
4.750000	25383
4.850000	25435
4.950000	25381
5.050000	25275
5.150000	24981
5.250000	24621
5.350000	24331
5.450000	23633
5.550000	23227
5.650000	22952
5.750000	22035
5.850000	21400
5.950000	20300
6.050000	19640
6.150000	18487
6.250000	17648
6.350000	16833
6.450000	15448
6.550000	14430
6.650000	13570
6.750000	12573
6.850000	11358
6.950000	10651
7.050000	9476
7.150000	8549
7.250000	7790
7.350000	6978
7.450000	6238
7.550000	5429
7.650000	4718
7.750000	4198
7.850000	3807
7.950000	3125
8.050000	2747
8.150000	2346
8.250000	1999
8.350000	1662
8.450000	1423
8.550000	1162
8.650000	918
8.750000	706
8.850000	619
8.950000	495
9.050000	345
9.150000	281
9.250000	199
9.350000	186
9.450000	126
9.550000	114
9.650000	74
9.750000	64
9.850000	41
9.950000	35
