0.050000	2099
0.150000	3303
0.250000	4392
0.350000	5446
0.450000	6362
0.550000	7209
0.650000	7805
0.750000	8432
0.850000	9049
0.950000	9542
1.050000	10110
1.150000	10559
1.250000	10707
1.350000	11283
1.450000	11446
1.550000	11683
1.650000	11999
1.750000	12106
1.850000	12396
1.950000	12611
2.050000	12780
2.150000	12884
2.250000	13180
2.350000	13254
2.450000	13446
2.550000	13444
2.650000	13430
2.750000	13544
2.850000	13639
2.950000	13372
3.050000	13590
3.150000	13758
3.250000	13775
3.350000	13566
3.450000	13793
3.550000	13566
3.650000	13847
3.750000	13737
3.850000	13802
3.950000	13627
4.050000	13661
4.150000	13609
4.250000	13696
4.350000	13334
4.450000	13192
4.550000	13193
4.650000	13240
4.750000	13182
4.850000	13131
4.950000	13257
5.050000	13051
5.150000	12833
5.250000	12835
5.350000	12679
5.450000	12665
5.550000	12510
5.650000	12377
5.750000	12038
5.850000	12326
5.950000	12086
6.050000	11986
6.150000	11884
6.250000	11736
6.350000	11482
6.450000	11409
6.550000	11184
6.650000	11109
6.750000	10855
6.850000	10554
6.950000	10435
7.050000	10176
7.150000	9994
7.250000	9640
7.350000	9451
7.450000	9369
7.550000	9020
7.650000	8923
7.750000	8483
7.850000	8294
7.950000	8054
8.050000	7740
8.150000	7293
8.250000	7122
8.350000	6806
8.450000	6431
8.550000	6101
8.650000	5763
8.750000	5291
8.850000	4837
8.950000	4456
9.050000	4193
9.150000	3752
9.250000	3435
9.350000	2992
9.450000	2544
9.550000	2050
9.650000	1820
9.750000	1469
9.850000	1082
9.950000	792
