0.050000	248
0.150000	580
0.250000	1223
0.350000	2000
0.450000	3195
0.550000	3865
0.650000	4376
0.750000	5191
0.850000	5672
0.950000	6122
1.050000	6835
1.150000	7366
1.250000	8025
1.350000	8368
1.450000	8689
1.550000	8826
1.650000	9380
1.750000	10681
1.850000	11494
1.950000	11418
2.050000	11684
2.150000	11850
2.250000	12092
2.350000	12261
2.450000	12314
2.550000	12603
2.650000	12554
2.750000	12631
2.850000	12863
2.950000	13310
3.050000	13368
3.150000	13246
3.250000	13588
3.350000	13590
3.450000	13371
3.550000	13727
3.650000	13674
3.750000	13509
3.850000	13558
3.950000	13354
4.050000	13843
4.150000	13516
4.250000	13589
4.350000	13846
4.450000	13481
4.550000	13633
4.650000	13508
4.750000	13631
4.850000	13354
4.950000	13382
5.050000	13270
5.150000	13600
5.250000	13172
5.350000	13190
5.450000	12879
5.550000	12868
5.650000	12831
5.750000	12750
5.850000	12510
5.950000	12538
6.050000	12413
6.150000	12412
6.250000	12385
6.350000	12343
6.450000	12391
6.550000	12094
6.650000	12149
6.750000	12091
6.850000	11769
6.950000	11740
7.050000	11571
7.150000	11590
7.250000	11482
7.350000	11047
7.450000	10904
7.550000	10724
7.650000	10564
7.750000	10311
7.850000	9981
7.950000	9791
8.050000	9341
8.150000	9227
8.250000	8656
8.350000	8534
8.450000	8283
8.550000	7872
8.650000	7656
8.750000	7323
8.850000	6863
8.950000	6557
9.050000	6184
9.150000	5756
9.250000	5263
9.350000	4981
9.450000	4227
9.550000	3676
9.650000	3154
9.750000	2704
9.850000	2148
9.950000	1499
