0.050000	221
0.150000	221
0.250000	311
0.350000	365
0.450000	405
0.550000	535
0.650000	533
0.750000	631
0.850000	783
0.950000	873
1.050000	1025
1.150000	1195
1.250000	1331
1.350000	1568
1.450000	1751
1.550000	2025
1.650000	2343
1.750000	2573
1.850000	2810
1.950000	3217
2.050000	3735
2.150000	4093
2.250000	4560
2.350000	5083
2.450000	5562
2.550000	6175
2.650000	6785
2.750000	7493
2.850000	8161
2.950000	8939
3.050000	9630
3.150000	10410
3.250000	11268
3.350000	12059
3.450000	13033
3.550000	14045
3.650000	14779
3.750000	15864
3.850000	16753
3.950000	17724
4.050000	18629
4.150000	19591
4.250000	20107
4.350000	21176
4.450000	22131
4.550000	22708
4.650000	23818
4.750000	24072
4.850000	24476
4.950000	24731
5.050000	25365
5.150000	25444
5.250000	25741
5.350000	25754
5.450000	25859
5.550000	25705
5.650000	25588
5.750000	24873
5.850000	24616
5.950000	24077
6.050000	23035
6.150000	22749
6.250000	21424
6.350000	20967
6.450000	19559
6.550000	18750
6.650000	17860
6.750000	16698
6.850000	15524
6.950000	14333
7.050000	13313
7.150000	12331
7.250000	11169
7.350000	10123
7.450000	8995
7.550000	8085
7.650000	7308
7.750000	6351
7.850000	5474
7.950000	4937
8.050000	4135
8.150000	3715
8.250000	3026
8.350000	2686
8.450000	2180
8.550000	1765
8.650000	1403
8.750000	1256
8.850000	1033
8.950000	793
9.050000	677
9.150000	510
9.250000	381
9.350000	274
9.450000	206
9.550000	172
9.650000	105
9.750000	81
9.850000	69
9.950000	42
