0.050000	1356
0.150000	1618
0.250000	2112
0.350000	2487
0.450000	2964
0.550000	3512
0.650000	4042
0.750000	4581
0.850000	5091
0.950000	5678
1.050000	6138
1.150000	6765
1.250000	7170
1.350000	7706
1.450000	8452
1.550000	8791
1.650000	9397
1.750000	9964
1.850000	10157
1.950000	10621
2.050000	10743
2.150000	11148
2.250000	11401
2.350000	11745
2.450000	11699
2.550000	11935
2.650000	12158
2.750000	12345
2.850000	12611
2.950000	12734
3.050000	12905
3.150000	13108
3.250000	13154
3.350000	13247
3.450000	13125
3.550000	13376
3.650000	13241
3.750000	13421
3.850000	13659
3.950000	13395
4.050000	13530
4.150000	13297
4.250000	13354
4.350000	13560
4.450000	13302
4.550000	13395
4.650000	13272
4.750000	13346
4.850000	13434
4.950000	13218
5.050000	13226
5.150000	13166
5.250000	13434
5.350000	12899
5.450000	13144
5.550000	13107
5.650000	12871
5.750000	12861
5.850000	12624
5.950000	13021
6.050000	12815
6.150000	12602
6.250000	12593
6.350000	12681
6.450000	12293
6.550000	12121
6.650000	11983
6.750000	11804
6.850000	11547
6.950000	11556
7.050000	11445
7.150000	11457
7.250000	10803
7.350000	10852
7.450000	10492
7.550000	10317
7.650000	10214
7.750000	9766
7.850000	9543
7.950000	9291
8.050000	8975
8.150000	8885
8.250000	8467
8.350000	8079
8.450000	7928
8.550000	7716
8.650000	7379
8.750000	7132
8.850000	6771
8.950000	6697
9.050000	6438
9.150000	6138
9.250000	5976
9.350000	5617
9.450000	5662
9.550000	5246
9.650000	4883
9.750000	4389
9.850000	3813
9.950000	3245
