0.050000	332
0.150000	385
0.250000	467
0.350000	523
0.450000	667
0.550000	784
0.650000	902
0.750000	1043
0.850000	1215
0.950000	1345
1.050000	1611
1.150000	1816
1.250000	2147
1.350000	2453
1.450000	2670
1.550000	3059
1.650000	3576
1.750000	3809
1.850000	4346
1.950000	4859
2.050000	5363
2.150000	6101
2.250000	6586
2.350000	7404
2.450000	7869
2.550000	8621
2.650000	9320
2.750000	10260
2.850000	11184
2.950000	11837
3.050000	12848
3.150000	13646
3.250000	14437
3.350000	15418
3.450000	16066
3.550000	17038
3.650000	17568
3.750000	18888
3.850000	19292
3.950000	20184
4.050000	20924
4.150000	21802
4.250000	22364
4.350000	22524
4.450000	23060
4.550000	23313
4.650000	23372
4.750000	23906
4.850000	23957
4.950000	23810
5.050000	23987
5.150000	23886
5.250000	23736
5.350000	23070
5.450000	22536
5.550000	22424
5.650000	21912
5.750000	21381
5.850000	20889
5.950000	19751
6.050000	18981
6.150000	17942
6.250000	17509
6.350000	16677
6.450000	15877
6.550000	14549
6.650000	13846
6.750000	13020
6.850000	12184
6.950000	11453
7.050000	10606
7.150000	9744
7.250000	9040
7.350000	8310
7.450000	7624
7.550000	6778
7.650000	6046
7.750000	5680
7.850000	5155
7.950000	4643
8.050000	4177
8.150000	3655
8.250000	3237
8.350000	2880
8.450000	2452
8.550000	2283
8.650000	1974
8.750000	1718
8.850000	1446
8.950000	1291
9.050000	1070
9.150000	950
9.250000	807
9.350000	695
9.450000	614
9.550000	500
9.650000	397
9.750000	380
9.850000	263
9.950000	264
