0.050000	2539
0.150000	3175
0.250000	3787
0.350000	4297
0.450000	4898
0.550000	5478
0.650000	6037
0.750000	6596
0.850000	7110
0.950000	7517
1.050000	7891
1.150000	8266
1.250000	8722
1.350000	9119
1.450000	9518
1.550000	9892
1.650000	10350
1.750000	10460
1.850000	10908
1.950000	11080
2.050000	11715
2.150000	11748
2.250000	12057
2.350000	12431
2.450000	12577
2.550000	12461
2.650000	12908
2.750000	13248
2.850000	13451
2.950000	13535
3.050000	13583
3.150000	13797
3.250000	13766
3.350000	13950
3.450000	13965
3.550000	14043
3.650000	14018
3.750000	14199
3.850000	14362
3.950000	14401
4.050000	14251
4.150000	14554
4.250000	14259
4.350000	14297
4.450000	14395
4.550000	14547
4.650000	14118
4.750000	14156
4.850000	14221
4.950000	14337
5.050000	14355
5.150000	14106
5.250000	14180
5.350000	13963
5.450000	14029
5.550000	13617
5.650000	13629
5.750000	13581
5.850000	13524
5.950000	13429
6.050000	12996
6.150000	12752
6.250000	12835
6.350000	12650
6.450000	12711
6.550000	12429
6.650000	11913
6.750000	11829
6.850000	11284
6.950000	10984
7.050000	10813
7.150000	10484
7.250000	10200
7.350000	9848
7.450000	9637
7.550000	9301
7.650000	8880
7.750000	8579
7.850000	8250
7.950000	8067
8.050000	7646
8.150000	7286
8.250000	6847
8.350000	6474
8.450000	6115
8.550000	5911
8.650000	5534
8.750000	5179
8.850000	4779
8.950000	4419
9.050000	3987
9.150000	3668
9.250000	3281
9.350000	2944
9.450000	2588
9.550000	2240
9.650000	1917
9.750000	1481
9.850000	1160
9.950000	914
