0.050000	156
0.150000	205
0.250000	260
0.350000	325
0.450000	440
0.550000	456
0.650000	589
0.750000	762
0.850000	889
0.950000	1054
1.050000	1256
1.150000	1478
1.250000	1822
1.350000	2110
1.450000	2447
1.550000	2952
1.650000	3467
1.750000	3833
1.850000	4450
1.950000	5118
2.050000	5844
2.150000	6557
2.250000	7601
2.350000	8336
2.450000	8862
2.550000	10062
2.650000	10591
2.750000	11282
2.850000	11853
2.950000	12578
3.050000	13904
3.150000	14885
3.250000	15935
3.350000	17230
3.450000	18850
3.550000	19861
3.650000	21481
3.750000	22418
3.850000	23127
3.950000	23793
4.050000	24128
4.150000	24021
4.250000	24251
4.350000	24544
4.450000	24318
4.550000	24407
4.650000	24065
4.750000	23933
4.850000	23960
4.950000	23996
5.050000	23931
5.150000	23553
5.250000	23203
5.350000	22920
5.450000	22574
5.550000	22123
5.650000	21817
5.750000	21375
5.850000	20628
5.950000	20616
6.050000	19843
6.150000	19209
6.250000	18090
6.350000	17147
6.450000	15761
6.550000	14801
6.650000	13285
6.750000	12256
6.850000	10986
6.950000	9925
7.050000	8885
7.150000	8062
7.250000	6919
7.350000	6256
7.450000	5513
7.550000	4660
7.650000	4096
7.750000	3616
7.850000	3012
7.950000	2644
8.050000	2163
8.150000	1775
8.250000	1503
8.350000	1193
8.450000	997
8.550000	747
8.650000	635
8.750000	480
8.850000	349
8.950000	293
9.050000	214
9.150000	176
9.250000	145
9.350000	112
9.450000	66
9.550000	52
9.650000	38
9.750000	24
9.850000	19
9.950000	11
